deposit,age,balance,duration,pdays,default_numeric,housing_numeric,loan_numeric,contact_previ_numeric,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
1,0.17647058823529413,-0.22698612862547288,1.2541899441340782,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,0.17647058823529413,-0.287515762925599,-0.2206703910614525,4.337349397590361,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,1.8235294117647058,0.4798234552332913,1.106145251396648,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,1.0588235294117647,0.02459016393442623,-0.24581005586592178,9.156626506024097,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,1.2352941176470589,0.8215636822194199,0.4273743016759777,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.8235294117647058,2.4281210592686002,-0.002793296089385475,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,0.5294117647058824,-0.22005044136191676,-0.32122905027932963,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.5294117647058824,-0.010718789407313998,-0.07262569832402235,4.771084337349397,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.0,2.0744010088272384,0.16759776536312848,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,0.17647058823529413,0.27994955863808324,-0.29608938547486036,3.7590361445783134,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.7647058823529411,-0.2862547288776797,0.26256983240223464,3.3734939759036147,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.4117647058823529,0.6620428751576293,2.7625698324022347,0.0,0.0,1.0,1.0,0.0,False,True,False,False,False,True,False
1,0.058823529411764705,-0.2837326607818411,-0.09497206703910614,22.216867469879517,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,0.0,-0.1828499369482976,-0.22346368715083798,5.590361445783133,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,1.1176470588235294,0.29192938209331654,-0.13687150837988826,22.216867469879517,0.0,1.0,0.0,1.0,False,True,False,True,False,False,False
1,0.17647058823529413,-0.08638083228247162,0.9329608938547486,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.47058823529411764,-0.23266078184110972,-0.20391061452513967,5.0120481927710845,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-1.0588235294117647,-0.2692307692307692,0.5418994413407822,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.23529411764705882,-0.12421185372005045,0.9134078212290503,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.6470588235294118,1.4148802017654476,3.0195530726256985,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True
1,-0.17647058823529413,2.080706179066835,-0.0446927374301676,4.819277108433735,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,2.1176470588235294,1.5258511979823455,1.0782122905027933,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-1.1176470588235294,4.061160151324086,-0.21508379888268156,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,1.0588235294117647,1.0548549810844894,2.2597765363128492,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.11764705882352941,17.116015132408574,-0.3016759776536313,5.0120481927710845,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,1.1764705882352942,-0.27364438839848676,0.3994413407821229,20.337349397590362,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.17647058823529413,1.5365699873896594,0.1452513966480447,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,-1.2352941176470589,0.03656998738965952,0.0335195530726257,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,-0.29411764705882354,-0.31651954602774274,1.5502793296089385,4.481927710843373,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,0.9411764705882353,-0.2755359394703657,0.1424581005586592,22.02409638554217,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False
1,-0.35294117647058826,-0.03278688524590164,0.23184357541899442,5.0120481927710845,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.23529411764705882,1.319672131147541,-0.1871508379888268,4.819277108433735,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.29411764705882354,0.4962168978562421,0.0,5.0120481927710845,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.23529411764705882,0.04287515762925599,0.10614525139664804,5.0120481927710845,0.0,0.0,0.0,1.0,False,True,False,False,False,False,True
1,0.23529411764705882,-0.06242118537200504,0.09497206703910614,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,2.0588235294117645,-0.3467843631778058,0.8575418994413407,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,0.35294117647058826,-0.33984867591424966,0.6536312849162011,0.0,1.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,-0.058823529411764705,0.38776796973518285,1.4776536312849162,4.530120481927711,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.4117647058823529,1.2074401008827238,0.4441340782122905,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.5882352941176471,-0.3209331651954603,-0.2988826815642458,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.47058823529411764,-0.32471626733921816,0.16759776536312848,5.0602409638554215,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.6470588235294118,1.6513240857503153,0.4022346368715084,20.72289156626506,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.29411764705882354,-0.3379571248423707,-0.05865921787709497,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.9411764705882353,-0.07503152585119799,0.6731843575418994,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,1.0,0.0416141235813367,0.10614525139664804,5.0602409638554215,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,2.176470588235294,1.7490542244640606,-0.0782122905027933,9.25301204819277,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False
1,-0.6470588235294118,-0.2755359394703657,-0.1424581005586592,5.0602409638554215,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.29411764705882354,7.858764186633039,1.3491620111731844,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,1.0,5.5592686002522065,0.18156424581005587,4.867469879518072,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False
1,0.35294117647058826,0.9564943253467844,0.3854748603351955,22.265060240963855,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.17647058823529413,-0.10970996216897856,0.6256983240223464,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,1.0588235294117647,0.1841109709962169,0.08100558659217877,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.5882352941176471,0.43190416141235816,0.276536312849162,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.5882352941176471,-0.34615384615384615,1.0754189944134078,4.867469879518072,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.11764705882352941,0.45775535939470363,-0.276536312849162,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.4117647058823529,-0.31904161412358134,-0.08379888268156424,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.7647058823529411,-0.18600252206809584,-0.12849162011173185,5.108433734939759,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.47058823529411764,0.23707440100882723,0.505586592178771,19.42168674698795,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.17647058823529413,0.6027742749054225,0.19832402234636873,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.11764705882352941,-0.06683480453972257,-0.329608938547486,4.9156626506024095,0.0,0.0,0.0,1.0,False,False,True,False,False,False,True
1,1.3529411764705883,0.004413619167717529,-0.19553072625698323,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.7647058823529411,-0.009457755359394703,-0.36312849162011174,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.35294117647058826,1.3373266078184112,-0.44972067039106145,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,1.411764705882353,0.21815889029003782,0.05865921787709497,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.8235294117647058,-0.013871374527112233,-0.15083798882681565,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,1.2352941176470589,-0.2150063051702396,0.37988826815642457,5.108433734939759,0.0,0.0,0.0,1.0,False,True,False,False,False,False,True
1,0.29411764705882354,-0.2042875157629256,-0.18156424581005587,13.012048192771084,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.35294117647058826,0.8978562421185372,0.6787709497206704,9.204819277108435,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.0,0.2471626733921816,1.7458100558659218,12.867469879518072,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.4117647058823529,-0.13493064312736444,0.013966480446927373,22.02409638554217,0.0,1.0,0.0,1.0,False,True,False,False,False,False,True
1,0.17647058823529413,-0.5397225725094578,0.14804469273743018,22.120481927710845,0.0,1.0,0.0,1.0,False,True,False,True,False,False,False
1,1.0,2.568095838587642,0.25977653631284914,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,2.5294117647058822,-0.17276166456494324,-0.1564245810055866,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,2.235294117647059,-0.3467843631778058,0.08659217877094973,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.17647058823529413,0.40290037831021436,-0.09776536312849161,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.23529411764705882,-0.07503152585119799,0.24581005586592178,19.132530120481928,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.6470588235294118,1.051702395964691,1.2737430167597765,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,1.3529411764705883,0.5958385876418664,0.9804469273743017,9.44578313253012,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.7647058823529411,0.17528373266078184,-0.276536312849162,9.590361445783133,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,0.9411764705882353,7.832282471626734,-0.13966480446927373,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-1.0,0.2509457755359395,-0.11173184357541899,9.493975903614459,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.5294117647058824,-0.31651954602774274,-0.26256983240223464,8.337349397590362,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.29411764705882354,-0.3467843631778058,-0.2988826815642458,4.048192771084337,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.47058823529411764,-0.00819672131147541,-0.10893854748603352,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,0.9411764705882353,0.8751576292559899,-0.17318435754189945,18.602409638554217,0.0,0.0,1.0,1.0,False,True,False,False,True,False,False
1,0.5882352941176471,5.4104665825977305,0.7737430167597765,22.216867469879517,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,1.6470588235294117,-0.06746532156368222,0.5195530726256983,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
1,0.23529411764705882,-0.2635561160151324,0.8910614525139665,4.048192771084337,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.8235294117647058,1.8039092055485497,-0.08379888268156424,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,1.1764705882352942,-0.34615384615384615,0.22346368715083798,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,0.29411764705882354,6.5290037831021435,-0.04189944134078212,13.060240963855422,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.17647058823529413,0.2686002522068096,-0.2541899441340782,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.5882352941176471,1.2490542244640606,1.058659217877095,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.4117647058823529,0.45397225725094575,-0.06424581005586592,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.5294117647058824,3.032156368221942,-0.30726256983240224,4.048192771084337,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.058823529411764705,6.334174022698613,-0.16759776536312848,9.493975903614459,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-1.0,0.08890290037831021,0.23184357541899442,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.8235294117647058,-0.12799495586380832,0.0335195530726257,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.29411764705882354,5.934426229508197,0.611731843575419,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.7058823529411765,7.132408575031526,-0.10614525139664804,4.192771084337349,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.23529411764705882,0.7604035308953342,-0.16759776536312848,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.35294117647058826,2.218158890290038,-0.19832402234636873,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.17647058823529413,3.001261034047919,0.05027932960893855,4.337349397590361,0.0,1.0,0.0,1.0,False,True,False,True,False,False,False
1,-1.1176470588235294,-0.2112232030264817,-0.07541899441340782,8.819277108433734,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,1.2352941176470589,-0.27994955863808324,-0.10893854748603352,4.385542168674699,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.47058823529411764,-0.3467843631778058,0.3324022346368715,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,True,False
1,-0.8235294117647058,-0.0510718789407314,0.05027932960893855,4.144578313253012,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,1.5294117647058822,1.119798234552333,0.05865921787709497,0.0,0.0,0.0,1.0,0.0,False,True,False,False,True,False,False
1,0.6470588235294118,1.7780580075662042,0.770949720670391,3.855421686746988,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-1.0,-0.25598991172761665,-0.388268156424581,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.23529411764705882,0.11538461538461539,-0.36033519553072624,4.240963855421687,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,0.8235294117647058,-0.5416141235813366,0.24581005586592178,20.626506024096386,0.0,1.0,0.0,1.0,True,False,False,False,False,True,False
1,1.8823529411764706,3.1740226986128626,0.7793296089385475,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.6470588235294118,-0.3083228247162673,1.3659217877094971,5.253012048192771,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,1.1764705882352942,0.3133669609079445,0.5111731843575419,8.867469879518072,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.5882352941176471,-0.17969735182849936,-0.34916201117318435,4.530120481927711,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.7058823529411765,-0.2730138713745271,0.5921787709497207,4.240963855421687,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.5294117647058824,3.1040353089533417,-0.06424581005586592,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.11764705882352941,-0.27994955863808324,0.7150837988826816,18.89156626506024,0.0,1.0,0.0,1.0,False,True,False,True,False,False,False
1,-0.11764705882352941,-0.26670870113493067,-0.17597765363128492,9.301204819277109,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,1.4705882352941178,-0.10718789407313997,0.6256983240223464,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,1.7647058823529411,-0.3467843631778058,0.43854748603351956,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.17647058823529413,-0.18600252206809584,-0.036312849162011177,4.578313253012048,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.23529411764705882,1.0056746532156369,0.1005586592178771,4.578313253012048,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,1.411764705882353,-0.28940731399747793,-0.3547486033519553,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,1.8235294117647058,0.8215636822194199,0.164804469273743,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,1.2352941176470589,6.754098360655738,0.18994413407821228,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,2.764705882352941,-0.3467843631778058,-0.18435754189944134,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,1.9411764705882353,0.3650693568726356,-0.19273743016759776,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,1.2352941176470589,-0.2786885245901639,1.0307262569832403,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.23529411764705882,0.7225725094577553,0.00558659217877095,22.843373493975903,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,1.0588235294117647,0.19167717528373265,1.2430167597765363,4.433734939759036,0.0,0.0,0.0,1.0,True,False,False,False,False,False,True
1,-0.6470588235294118,-0.20617906683480455,-0.2737430167597765,5.734939759036145,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.17647058823529413,-0.32156368221941994,0.0111731843575419,22.89156626506024,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,1.588235294117647,0.9445145018915511,-0.12011173184357542,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.35294117647058826,1.9791929382093316,0.5307262569832403,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.17647058823529413,-0.0069356872635561164,0.3994413407821229,22.987951807228917,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.5882352941176471,0.025220680958385876,-0.4860335195530726,4.530120481927711,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,1.3529411764705883,0.1450189155107188,-0.25977653631284914,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.29411764705882354,0.5762925598991173,-0.1340782122905028,6.265060240963855,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.5882352941176471,0.4798234552332913,1.0251396648044693,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.5294117647058824,-0.34237074401008827,-0.22905027932960895,7.903614457831325,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.4117647058823529,0.05422446406052964,0.32122905027932963,5.590361445783133,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.0,14.960277427490542,0.01675977653631285,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,0.9411764705882353,0.8335435056746532,-0.27932960893854747,4.481927710843373,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False
1,-0.17647058823529413,-0.03783102143757881,-0.1340782122905028,4.72289156626506,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.7058823529411765,-0.2723833543505675,-0.26536312849162014,4.72289156626506,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.35294117647058826,2.25031525851198,0.6089385474860335,13.63855421686747,0.0,1.0,1.0,1.0,False,True,False,False,False,True,False
1,0.9411764705882353,0.6015132408575031,-0.19273743016759776,4.867469879518072,0.0,1.0,0.0,1.0,False,True,False,False,False,False,True
1,0.7647058823529411,0.9691046658259773,0.0335195530726257,22.843373493975903,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,0.5882352941176471,3.2402269861286253,0.6005586592178771,4.674698795180723,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.5294117647058824,-0.22005044136191676,-0.1005586592178771,7.566265060240964,0.0,1.0,0.0,1.0,False,True,False,True,False,False,False
1,0.0,-0.2717528373266078,0.027932960893854747,22.93975903614458,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.5294117647058824,10.97982345523329,-0.3770949720670391,4.72289156626506,0.0,1.0,0.0,1.0,True,False,False,False,False,True,False
1,-0.17647058823529413,0.35498108448928123,-0.12011173184357542,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.7058823529411765,0.6595208070617906,-0.48324022346368717,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.7058823529411765,1.314627994955864,-0.20670391061452514,4.72289156626506,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.5294117647058824,0.011349306431273645,0.3435754189944134,18.602409638554217,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,1.8235294117647058,1.308953341740227,-0.32122905027932963,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,1.411764705882353,2.649432534678436,-0.061452513966480445,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.29411764705882354,-0.013871374527112233,-0.3743016759776536,4.819277108433735,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,0.4117647058823529,1.2622950819672132,0.013966480446927373,4.530120481927711,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.47058823529411764,1.7610340479192939,0.30726256983240224,4.530120481927711,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.4117647058823529,0.28058007566204285,0.2122905027932961,4.771084337349397,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.058823529411764705,4.677175283732661,1.335195530726257,4.481927710843373,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.5294117647058824,-0.3467843631778058,0.17039106145251395,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.9411764705882353,1.2843631778058007,0.20391061452513967,4.530120481927711,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False
1,1.0588235294117647,3.7313997477931906,1.3268156424581006,7.566265060240964,0.0,1.0,0.0,1.0,True,False,False,False,False,True,False
1,1.1764705882352942,2.6443883984867593,1.7430167597765363,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.7647058823529411,0.42938209331651955,-0.06983240223463687,4.481927710843373,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,2.0,1.8240857503152585,1.4385474860335195,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,-0.5294117647058824,1.2723833543505674,0.8603351955307262,4.819277108433735,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,1.4705882352941178,0.6897856242118537,0.8770949720670391,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.17647058823529413,0.5069356872635561,0.07262569832402235,4.674698795180723,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.9411764705882353,0.03278688524590164,0.26536312849162014,4.72289156626506,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,1.411764705882353,0.7849936948297604,-0.1005586592178771,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.7647058823529411,-0.3467843631778058,-0.12290502793296089,14.168674698795181,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.29411764705882354,-0.17780580075662042,0.9273743016759777,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.17647058823529413,-0.31399747793190413,0.2681564245810056,4.578313253012048,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.47058823529411764,0.23581336696090793,-0.0670391061452514,4.530120481927711,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,0.47058823529411764,1.5655737704918034,0.10614525139664804,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,0.6470588235294118,3.798234552332913,0.6703910614525139,4.433734939759036,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,1.8235294117647058,-0.3467843631778058,-0.13687150837988826,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-1.2352941176470589,-0.2786885245901639,-0.24022346368715083,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True
1,-0.35294117647058826,-0.08890290037831021,-0.25139664804469275,4.674698795180723,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.8823529411764706,0.11097099621689786,0.5307262569832403,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.8235294117647058,0.8329129886506935,0.013966480446927373,4.626506024096385,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.7647058823529411,0.34300126103404793,-0.329608938547486,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.4117647058823529,1.491172761664565,0.7374301675977654,6.313253012048193,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.8235294117647058,-0.044136191677175286,-0.32122905027932963,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True
1,1.1176470588235294,0.42686002522068095,0.40502793296089384,4.578313253012048,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.17647058823529413,0.4129886506935687,0.33798882681564246,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.5294117647058824,-0.24527112232030265,0.12011173184357542,0.0,0.0,0.0,1.0,0.0,False,False,True,False,True,False,False
1,2.176470588235294,0.15889029003783103,0.6145251396648045,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,2.3529411764705883,0.10907944514501891,0.05865921787709497,3.8072289156626504,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,1.8235294117647058,3.7755359394703656,0.388268156424581,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.5294117647058824,-0.2540983606557377,-0.05865921787709497,4.819277108433735,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,1.2352941176470589,-0.3467843631778058,0.4273743016759777,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.7058823529411765,0.5460277427490542,0.25139664804469275,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,1.8823529411764706,8.619167717528374,0.39664804469273746,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.47058823529411764,7.578184110970996,0.24860335195530725,14.216867469879517,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.4117647058823529,0.0031525851197982345,0.24860335195530725,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.29411764705882354,-0.2471626733921816,0.06424581005586592,6.36144578313253,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.6470588235294118,-0.18221941992433796,0.0111731843575419,4.72289156626506,0.0,1.0,1.0,1.0,False,False,True,False,True,False,False
1,0.35294117647058826,0.14880201765447668,-0.4776536312849162,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.8235294117647058,-0.3297604035308953,-0.06983240223463687,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.058823529411764705,-0.3467843631778058,0.013966480446927373,4.578313253012048,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,1.0,1.4281210592686002,-0.12011173184357542,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.17647058823529413,1.596469104665826,0.08379888268156424,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.47058823529411764,0.4306431273644388,-0.4581005586592179,4.819277108433735,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,2.0,0.11916771752837327,-0.12569832402234637,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
